5913.255570,6534.989368
6081.979708,6722.048319
5723.767953,6326.235861
5558.541434,6143.460273
6035.207174,6670.438462
5660.591070,6256.130114
5870.703445,6488.579619
5449.957330,6023.483144
5980.677494,6610.151962
5750.958783,6356.154375
5501.806475,6080.527501
5800.474970,6410.160001
5652.538654,6246.790440
5858.923827,6475.629119
5984.836779,6614.797641
5663.652474,6259.192953
5848.431314,6463.248507
5600.794690,6189.891733
5838.964717,6453.335784
5957.838882,6584.649779
5695.322563,6294.499710
6142.364431,6788.341951
5691.087041,6290.125286
5521.382105,6102.370976
5730.459809,6333.138070
5822.181369,6434.910376
5724.224696,6326.629043
5612.943313,6203.509122
5783.267637,6391.529160
6047.323990,6683.524951
5845.535265,6460.658066
6042.828817,6678.904513
5552.317418,6136.692801
5635.479526,6228.248340
5831.190882,6444.934220
5631.890638,6224.707647
5781.663666,6389.969505
5675.711989,6273.047609
5907.042075,6528.654102
5721.050723,6323.072372
5817.534530,6429.873103
5819.241082,6431.526616
5623.080899,6214.293204
5588.864991,6176.783201
5740.710219,6344.695089
5783.635216,6392.218859
5617.431716,6208.550040
5489.233385,6066.886043
5538.857797,6121.812082
5995.498376,6626.581995
5981.247837,6610.412017
5829.584419,6442.797920
5783.241740,6391.942197
5901.152093,6521.774251
5982.401778,6611.955341
5769.420128,6376.299973
5718.627741,6319.913188
5773.974199,6381.243488
6040.581489,6676.247706
5863.923007,6480.729731
5658.072128,6253.384949
5503.436908,6082.131563
5627.344237,6219.434522
6019.150580,6652.312242
5905.055433,6526.594965
6044.036186,6679.783379
5747.321979,6352.262222
5848.728473,6464.004515
5596.837525,6185.457301
5546.467928,6130.305020
5790.366097,6399.495344
5669.352894,6265.938341
5689.339105,6287.891960
5575.818146,6162.130552
5881.768486,6500.056489
5544.150275,6127.420528
5567.377144,6153.239517
5625.855075,6218.003048
6105.380276,6747.249176
5861.809932,6478.102294
5880.751888,6499.723988
5757.732057,6363.536366
5844.039058,6459.154619
5866.160712,6483.319745
5768.771792,6375.968469
6047.236715,6683.784346
5758.364701,6364.181591
5939.441116,6564.057835
6022.997269,6656.161207
5700.494848,6300.252065
5742.897385,6346.581130
5852.690991,6468.516679
5786.945231,6396.019004
5708.744391,6308.988508
5810.591224,6422.101229
5740.686129,6344.836057
5626.368753,6218.288441
5767.389463,6374.451368
5937.278824,6561.404267
5722.635652,6324.576832
